order_id,customer_id,order_date,customer_first_name,customer_last_name,city,customer_segment,sales_channel,product,quantity,unit_price,discount,shipping_fee,tax_rate,cost_per_unit,campaign,payment_method,order_status,sales_rep,total_amount,gross_amount
ORD-0003017,C10030,2025-06-25 00:00:00,Sipho,Patel,Gqeberha,Consumer,Store,Router,6.0,1662.66,0.1,48.72,0.15,1111.07,None,Mobile Wallet,Cancelled,Rep E,7085.29,
ORD-0001364,C10749,2024-05-10 00:00:00,Zanele,Nkosi,Durban,Consumer,Online,Headset,1.0,637.2,0.1,211.35,0.15,379.47,Back to School,Bank Transfer,Cancelled,,870.86,
ORD-0002180,C12926,2025-03-10 00:00:00,Priya,Nkosi,Cape Town,Consumer,Online,Headset,3.0,2384.5,0.1,93.71,0.15,1834.08,Payday Promo,Mobile Wallet,Completed,,7497.58,
ORD-0004016,C11715,08 Jul 2024,Daniel,Mthembu,Benoni,Corporate,Marketplace,Webcam,3.0,1961.59,0.1,122.6,0.15,1276.95,Payday Promo,EFT,Returned,,6213.35,
ORD-0005594,C10196,2025-02-01 00:00:00,Megan,Botha,Pretoria,Corporate,Phone,Monitor,1.0,5233.19,0.2,141.14,0.15,3809.67,None,EFT,Completed,,4955.67,
ORD-0000650,C12638,2025-04-24 00:00:00,Aisha,Dlamini,Durban,Consumer,Online,Monitor,3.0,3920.61,0.15,77.17,0.0,3046.21,None,Bank transfer,Completed,,10074.72,
ORD-0004424,C12827,2024-07-23 00:00:00,Megan,Nkosi,Pretoria,Consumer,Store,Printer,6.0,5733.23,0.0,85.73,0.15,3953.17,None,Mobile Wallet,Completed,Rep A,39645.03,
ORD-0002273,C12546,2024-02-16 00:00:00,Siyanda,Williams,Johannesburg,Corporate,Online,Headset,2.0,2482.49,0.1,157.55,0.15,1704.73,None,Cash,Cancelled,,5296.31,
ORD-0003849,C12818,2025-02-24 00:00:00,Chloe,Pillay,Nelspruit,Consumer,Store,Laptop,4.0,21219.94,0.1,65.17,0.15,17156.14,None,Mobile Wallet,Completed,Rep E,87915.73,84879.76
ORD-0005271,C10372,2025-12-23 00:00:00,Sipho,Mthembu,Cape Town,Corporate,Marketplace,Webcam,1.0,2237.07,0.2,35.85,0.15,1312.25,None,Mobile Wallet,Completed,,2093.95,
ORD-0000752,C10140,2025-06-29 00:00:00,Fatima,Dlamini,Johannesburg,Consumer,Online,Headset,1.0,2649.01,0.1,191.37,0.15,1783.96,New Customer,EFT,Pending,,2933.1,
ORD-0001126,C11226,2024-12-17 00:00:00,Sipho,Patel,Bloemfontein,Corporate,Online,Laptop,10.0,19095.55,0.05,80.58,0.15,14949.67,Back to School,EFT,Pending,,208699.52,
ORD-0004884,C11547,2025-02-23 00:00:00,Sipho,Smith,Benoni,Corporate,Online,Mouse,1.0,844.23,0.03,170.31,0.15,721.39,None,Card,Completed,,1112.05,
ORD-0004036,C10462,2025-08-30 00:00:00,Mpho,Mthembu,Gqeberha,Corporate,Online,Office Chair,1.0,6449.8,0.25,152.23,0.15,5238.82,None,EFT,Completed,,5715.18,
ORD-0003133,C11163,2024-08-30 00:00:00,Chloe,Pillay,Pretoria,Small Business,Online,Monitor,6.0,2196.27,0.08,141.57,0.0,1595.14,None,Card,Cancelled,,12264.99,
ORD-0000301,C12460,2025-09-10 00:00:00,Chloe,Dlamini,Johannesburg,Small Business,Store,Laptop,2.0,17819.32,0.08,75.9,0.15,11585.3,None,EFT,Completed,Rep E,37781.58,
ORD-0004357,C11645,2025-04-26 00:00:00,Nomsa,Dlamini,Johannesburg,Consumer,Marketplace,Keyboard,2.0,1368.77,0.2,159.24,0.15,1028.05,Black Friday,Mobile Wallet,Returned,,2677.78,
ORD-0002272,C10362,2025-10-12 00:00:00,Fatima,Mthembu,Durban,Consumer,Phone,SSD,1.0,3690.96,0.0,30.6,0.0,2478.11,Black Friday,EFT,Completed,,3721.55,
ORD-0002305,C10225,2024-05-09 00:00:00,Megan,Nkosi,Johannesburg,Consumer,Online,Laptop,7.0,16119.79,0.05,142.41,0.15,12318.65,Back to School,Card,Completed,,123418.54,
ORD-0001080,C10762,2024-08-11 00:00:00,Chloe,Williams,Durban,Consumer,Phone,SSD,2.0,3029.02,0.0,154.35,0.15,1865.4,Back to School,Card,Completed,,7121.11,
ORD-0005888,C10461,2024-11-26 00:00:00,Andile,Mthembu,Pretoria,Small Business,Store,Laptop,2.0,21986.0,0.25,102.25,0.15,14935.7,None,Card,Completed,Rep E,38028.11,
ORD-0000480,C10538,2024-04-29 00:00:00,Nomsa,Pillay,Gqeberha,Corporate,Online,Headset,3.0,1579.88,0.2,31.8,0.0,1151.75,Payday Promo,Mobile Wallet,Cancelled,,3823.5,
ORD-0003360,C11049,2025-10-15 00:00:00,Andile,Mthembu,Johannesburg,SMB,Online,Office Chair,5.0,2796.4,0.03,74.57,0.15,2211.24,None, mobile wallet ,Completed,,15671.48,
ORD-0000609,C11616,2025-08-15 00:00:00,Kabelo,Smith,Bloemfontein,Consumer,Store,Mouse,1.0,924.75,0.0,197.25,0.15,735.28,Clearance,EFT,Cancelled,Rep D,1260.71,
ORD-0001340,C10943,2025-02-16 00:00:00,Aisha,Dlamini,Benoni,Corporate,Phone, monitor ,3.0,7372.65,0.0,67.92,0.15,4895.3,,Cash,Completed,,25503.56,
ORD-0003260,C11722,2024-06-20 00:00:00,Thabo,Smith,Cape Town,Consumer,Online,Webcam,2.0,2143.97,0.0,198.13,0.15,1647.94,Payday Promo,EFT,Completed,,5129.25,
ORD-0005977,C10623,2024-10-30 00:00:00,Naledi,Mthembu,Polokwane,,Marketplace,Keyboard,2.0,679.11,0.2,186.0,0.15,450.27,None,Card,Pending,,1435.56,
ORD-0000513,C10116,2025-12-04 00:00:00,Nomsa,Patel,Benoni,Consumer,Online,Webcam,3.0,1450.98,0.05,134.73,0.15,1096.86,New Customer,EFT,Returned,,4890.31,
ORD-0002968,C10936,2024-02-08 00:00:00,Mpho,Pillay,Johannesburg,Small Business,Online,Tablet,4.0,9703.67,0.05,102.16,0.15,7414.87,None,Card,Completed,,42507.21,
ORD-0002460,C11558,2024-08-12 00:00:00,Sipho,,Benoni,Consumer,Marketplace,Mouse,1.0,160.64,20%,218.79,0.15,133.26,Back to School,,Pending,,366.57,
ORD-0001436,C11329,2025-06-07 00:00:00,Nomsa,Patel,Benoni,Consumer,Online,SSD,1.0,3485.88,0.1,103.86,0.15,2116.14,New Customer,Card,Cancelled,,3711.75,
ORD-0001900,C10318,2024-05-31 00:00:00,Ryan,Smith,Nelspruit,Consumer,Marketplace,Printer,4.0,3861.48,0.1,21.76,0.15,2344.93,None,Cash,Returned,,16008.27,
ORD-0001401,C10962,2025-09-26 00:00:00,Aisha,Molefe,Benoni,Corporate,Marketplace,Monitor,5.0,2386.06,0.1,102.57,0.15,1482.44,None,Bank Transfer,Pending,,12450.43,
ORD-0002311,C12949,2025-03-30 00:00:00,Jason,Botha,Nelspruit,Consumer,Online,Keyboard,2.0,1141.17,0.15,78.08,0.15,866.82,None,Card,Completed,,2309.06,
ORD-0003912,C11386,2025-02-04 00:00:00,Ryan,Botha,Pretoria,Consumer,Phone,Keyboard,2.0,856.68,0.1,149.4,0.15,539.97,None,EFT,Completed,,2198.28,
ORD-0003731,C11251,2024-05-09 00:00:00,Ryan,Mthembu,Pretoria,Consumer,Phone,Monitor,1.0,3099.49,0.15,96.96,0.15,2101.13,Payday Promo,Card,Completed,,3126.71,
ORD-0004261,C11259,2024-04-18 00:00:00,Lerato,Smith,Pretoria,Corporate,Online,Mouse,4.0,868.45,0.15,24.56,0.15,506.32,Payday Promo,EFT,Completed,,3420.22,
ORD-0002885,C10902,2024-12-07 00:00:00,Jason,Molefe,Johannesburg,Small Business,Online,Laptop,3.0,18556.8,0.08,120.8,0.15,11460.18,None,Mobile Wallet,Completed,,59020.09,
ORD-0004921,C12330,2025-10-21 00:00:00,Megan,Patel,Polokwane,Corporate,Marketplace,Tablet,8.0,9750.73,0.0,51.74,0.15,7965.86,Summer Sale,Cash,Pending,,89758.43,
ORD-0004093,C12617,2025-02-08 00:00:00,Aisha,Mokoena,Johannesburg,Consumer,Online,Monitor,7.0,5131.77,0.1,83.52,0.15,4012.29,None,Card,Completed,,37263.22,
ORD-0003053,C10487,2024-11-01 00:00:00,Sipho,Botha,Pretoria,Corporate,Online,Mouse,2.0,1073.5,0.03,82.51,0.0,803.88,None,Card,Completed,,2165.1,
ORD-0003439,C12238,2024-12-22 00:00:00,Lerato,Patel,Benoni,Corporate,Phone,Mouse,7.0,1042.93,0.03,73.55,0.0,859.83,None,Card,Cancelled,,7155.08,
ORD-0002178,C12660,2025-01-10 00:00:00,Siyanda,Dlamini,Durban,Consumer,Online,Tablet,4.0,8451.57,0.0,71.4,0.15,6334.54,None,EFT,Completed,,38948.63,
ORD-0001815,C11793,2025-01-31 00:00:00,Zanele,Mthembu,Cape Town,Consumer,Online,Webcam,3.0,1060.29,0.05,114.88,0.15,770.77,None,Mobile Wallet,Cancelled,,3589.97,
ORD-0005616,C12204,2024-07-28 00:00:00,Ryan,Naidoo, pretoria ,Consumer,Store,Headset,1.0,1868.73,0.03,96.39,0.14,1494.1,New Customer,Card,Pending,Rep D,2162.83,
ORD-0005932,C12954,2024-05-27 00:00:00,Daniel,Botha,Johannesburg,Corporate,Online,Headset,1.0,1356.38,0.08,100.22,0.15,1090.14,None,Card,Completed,,1535.28,
ORD-0000510,C11391,2025-02-09 00:00:00,Ryan,Smith,Gqeberha,Corporate,Phone,Laptop,6.0,19558.9,0.1,62.73,0.15,12153.39,None,Card,Completed,,121523.51,
ORD-0002504,C12101,2025-10-21 00:00:00,Aisha,Botha,Benoni,Small Business,Online,Tablet,4.0,2831.63,0.15,11.93,0.15,2141.4,New Customer,EFT,Completed,,8253.37,
ORD-0001856,C12818,2024-03-06 00:00:00,Zanele,Patel,Pretoria, consumer ,Marketplace,Laptop,6.0,21780.4,0.1,22.38,0.15,14012.92,None,Card,Completed,,135278.64,
ORD-0004610,C12016,2025-05-28 00:00:00,Naledi,Patel,Pretoria,Corporate,Store,Monitor,8.0,4063.39,0.1,69.27,0.15,2668.05,Payday Promo,Card,Completed,Rep E,33714.18,
ORD-0000067,C10517,2024-01-18 00:00:00,Zanele,Patel,Pretoria,Consumer,Online,Mouse,2.0,1072.01,0.0,146.1,0.15,683.52,None,EFT,Completed,,2611.71,
ORD-0000761,C11429,2024-06-19 00:00:00,Priya,Naidoo,Benoni,Consumer,Store,Monitor,2.0,8036.29,0.0,42.36,0.15,4727.33,Back to School,Card,Cancelled,Rep E,18525.82,
ORD-0001397,C10678,2024-11-27 00:00:00,Siyanda,Naidoo,Pretoria,Corporate,Store,Office Chair,2.0,2788.02,0.08,197.09,0.15,2095.29,Clearance,EFT,Returned,Rep E,6096.54,5576.04
ORD-0001622,C10153,2025-12-23 00:00:00,Sipho,Mokoena,Bloemfontein,Consumer,Online,Keyboard,4.0,1846.54,0.05,41.67,0.15,1381.58,None,Card,Returned,,8111.05,
ORD-0004707,C10749,2025-08-31 00:00:00,Zanele,Patel,Bloemfontein,Consumer,Online,Mouse,1.0,1031.53,0.25,99.27,0.15,872.38,New Customer,Card,Completed,,988.96,
ORD-0000679,C11863,2024-01-14 00:00:00,Sipho,Pillay,Johannesburg,Consumer,Online,Office Chair,2.0,6422.18,0.0,48.2,0.15,4677.95,Summer Sale,Cash,Completed,,14819.22,
ORD-0004469,C10120,2024-05-30 00:00:00,Kabelo,Pillay,Johannesburg,Consumer,Online,SSD,2.0,1452.76,0.03,203.61,0.0,860.02,None,Cash,Completed,,3021.97,
ORD-0002159,C12391,2025-08-21 00:00:00,Daniel,Dlamini,Benoni,Consumer,Marketplace,Tablet,5.0,10145.47,0.15,96.24,0.15,7636.11,None,EFT,Completed,,49682.22,
ORD-0004285,C10590,2025-10-29 00:00:00,Andile,Nkosi,Pretoria,Small Business, phone ,Laptop,2.0,11617.97,0.15,36.14,0.15,8732.49,None,Card,Completed,,22749.28,
ORD-0002125,C12289,2025-02-03 00:00:00,Fatima,Nkosi,Pretoria,Consumer,Online,Docking Station,1.0,1504.93,0.0,39.09,0.15,909.61,Payday Promo,Card,Completed,,1769.76,
ORD-0002119,C11355,2025-06-14 00:00:00,Andile,Williams,Gqeberha,Small Business,Marketplace,Laptop,1.0,14479.14,0.15,172.09,0.0,12098.7,None,Cash,Pending,,12479.36,
ORD-0005980,C11421,2024-02-03 00:00:00,Fatima,Botha,Cape Town,Corporate,Online,Office Chair,2.0,6095.54,15%,107.62,0.15,3843.95,None,Bank Transfer,Returned,,12024.41,
ORD-0005887,C10518,2025-07-28 00:00:00,Ryan,Pillay,Benoni,,Store,Laptop,2.0,15285.02,0.05,91.84,0.14,11528.16,None,Card,Completed,Rep E,33199.19,
ORD-0001153,C10430,2024-05-31 00:00:00,Zanele,Mokoena,Nelspruit,Corporate,Marketplace,Mouse,1.0,512.75,0.05,37.01,0.15,435.31,New Customer,Card,Completed,,597.19,
ORD-0001716,C10940,2024-09-14 00:00:00,Aisha,Mokoena,Durban,Corporate,Marketplace,Monitor,2.0,3261.96,0.0,43.27,0.15,1971.57,None,Bank Transfer,Completed,,7545.78,
ORD-0000243,C10201,2025-02-05 00:00:00,Andile,Nkosi,Polokwane,Small Business,Online,Router,2.0,3179.23,0.05,57.97,0.15,2508.06,None,Card,Returned,,7004.59,
ORD-0005313,C10001,2025-11-26 00:00:00,Megan,Patel,Nelspruit,Consumer,Marketplace,Laptop,2.0,20080.58,0.0,55.87,0.15,12866.92,None,EFT,Completed,,46241.19,
ORD-0000215,C10723,2025-04-19 00:00:00,Ryan,Khumalo,Pretoria,Small Business,Phone,Keyboard,2.0,953.51,0.0,118.48,0.15,697.82,None,Card,Completed,,2311.55,
ORD-0000453,C12290,2024-12-17 00:00:00,Daniel,Mthembu,Johannesburg,Corporate,Phone,Laptop,3.0,11711.56,0.05,8.8,0.15,8639.88,Black Friday,Mobile Wallet,Returned,,38393.45,
ORD-0005242,C10052,2024-12-27 00:00:00,Naledi,Pillay,Bloemfontein,Consumer,Store,Monitor,1.0,2119.99,0.0,122.64,0.15,1270.18,Payday Promo,Card,Completed,,2560.62,
ORD-0001380,C10022,2025-06-27 00:00:00,Andile,Mthembu,Cape Town,Consumer,Marketplace,Router,2.0,3143.28,0.1,82.94,0.15,2004.97,None,Card,Completed,,6589.52,
ORD-0000424,C12883,2025-05-10 00:00:00,Daniel,Botha,Nelspruit,Corporate,Store,Headset,7.0,1444.99,0.0,113.2,0.15,875.34,None,Card,Returned,Rep E,11745.34,
ORD-0002149,C12276,2024-06-17 00:00:00,Nomsa,Smith,Johannesburg,Small Business,Phone,Tablet,3.0,9787.03,0.0,1.91,0.15,7248.0,New Customer,EFT,pending,,33767.15,
ORD-0004058,C11548,2024-02-08 00:00:00,Lerato,Molefe,Benoni,Corporate,Phone,Head set,2.0,5134.17,0.1,60.07,0.15,3043.13,None,Card,Returned,,10687.79,
ORD-0005101,C10602,2025-06-19 00:00:00,,Williams,Johannesburg,Consumer,Online,Laptop,1.0,14803.0,0.0,78.41,0.15,12280.35,Payday Promo,EFT,Pending,,17101.86,
ORD-0002677,C10352,2024-07-01 00:00:00,Jason,Molefe,Johannesburg,Consumer,Online,Docking Station,5.0,2484.56,0.0,11.05,0.0,1994.03,None,Bank Transfer,Returned,,12433.86,
ORD-0001720,C10304,2025-09-13 00:00:00,Siyanda,Naidoo,Johannesburg,Consumer,Phone,Headset,5.0,2745.64,0.05,73.58,0.15,2094.28,Summer Sale,EFT,Pending,,15071.61,
ORD-0004172,C11389,2024-10-15 00:00:00,Mpho,Molefe,Pretoria,Consumer,Store,Laptop,3.0,13940.41,0.08,88.36,0.15,8883.36,None,EFT,Completed,Rep C,44335.21,
ORD-0000684,C12312,2024-07-03 00:00:00,Mpho,Botha,Polokwane,Consumer,Online,Mouse,1.0,282.34,0.0,54.98,0.15,204.93,None,Card,Completed,,379.68,
ORD-0001506,C11374,2025-11-07 00:00:00,Chloe,Molefe,Pretoria,Corporate,Online,Mouse,1.0,737.11,0.0,195.47,0.15,475.48,None,Card,Returned,,1043.14,
ORD-0002179,C11365,2024-02-26 00:00:00,Aisha,Dlamini,Johannesburg,Corporate,Online,SSD,5.0,3667.8,0.05,9.3,0.15,2306.42,None,Card,Cancelled,,20044.64,
ORD-0001994,C10301,2025-06-14 00:00:00,Mpho,Nkosi,Johannesburg,Small Business,Store,Keyboard,3.0,1847.68,0.15,67.94,0.15,1554.06,Back to School,Card, completed ,Rep A,5486.28,
ORD-0000666,C12208,2025-09-05 00:00:00,Kabelo,Pillay,Pretoria,Consumer,Phone,Keyboard,8.0,1362.62,0.03,133.65,0.15,857.14,None,EFT,Completed,,12293.69,
ORD-0001446,C12659,2025-02-26 00:00:00,Zanele,Nkosi,Pretoria,Corporate,Phone,Mouse,5.0,403.56,0.2,54.67,0.15,258.84,Payday Promo,Card,Cancelled,,1911.03,
ORD-0001727,C10756,2024-01-18 00:00:00,Lerato,Dlamini,Nelspruit,Corporate,Phone,Headset,3.0,2058.03,0.0,145.55,0.15,1562.68,Back to School,Cash,Pending,,7245.74,
ORD-0001231,C11313,2024-04-18 00:00:00,Andile,Molefe,Bloemfontein,Small Business,Store,Keyboard,2.0,714.08,0.0,215.02,0.15,534.69,None,Card,Pending,Rep C,1857.41,
ORD-0003673,C12411,2024-12-25 00:00:00,Megan,Williams,Johannesburg,Corporate, online ,Printer,1.0,4296.11,0.05,74.07,0.15,3445.76,None,Mobile Wallet,Completed,,4767.57,
ORD-0002556,C12742,2025-03-16 00:00:00,Naledi,Smith,Pretoria,Corporate,Online,Keyboard,3.0,2077.74,0.03,6.85,0.15,1596.93,Back to School,Card,Completed,,6959.99,6233.22
ORD-0005478,C10640,2024-08-17 00:00:00,Thabo,Molefe,Pretoria,Consumer,Phone,Laptop,3.0,17463.69,0.1,28.45,0.15,12986.19,None,Cash,Cancelled,,54253.22,
ORD-0002219,C12760,2025-06-05 00:00:00,Lerato,Mokoena,Benoni,Corporate,Online,Headset,2.0,1655.76,0.05,92.81,0.15,1310.74,Black Friday,Card,Completed,,3710.65,
ORD-0000356,C10933,2024-10-22 00:00:00,Aisha,Patel,Durban,Small Business,Phone,Monitor,1.0,4833.35,0.1,38.09,0.15,3419.61,None,EFT,Completed,,5040.61,
ORD-0001320,C10683,2024-05-11 00:00:00,Daniel,,Polokwane,Consumer,Online,Office Chair,4.0,5236.25,0.0,139.9,0.15,3841.03,None,Card,Completed,,24226.64,
ORD-0001980,C12344,2024-03-15 00:00:00,Priya,Smith,Benoni,Consumer,Phone,Monitor,3.0,5473.08,0.0,4.8,0.15,4463.47,None,Mobile Wallet,Completed,,18886.92,
ORD-0000448,C10478,2025-12-29 00:00:00,Mpho,Pillay,Cape Town,Consumer,Store,Mouse,4.0,412.22,0.0,131.3,0.15,263.87,New Customer,Mobile Wallet,Completed,Rep B,2027.51,
ORD-0002008,C11116,2024-03-27 00:00:00,Nomsa,Molefe,Durban,Consumer,Store,Laptop,1.0,16917.37,0.03,118.84,0.15,13946.7,None,Card,Completed,Rep D,18990.16,
ORD-0003708,C12332,2025-01-26 00:00:00,Zanele,Pillay,Benoni,Consumer,Store,Laptop,7.0,18579.13,0.0,35.29,0.15,11182.03,New Customer,Mobile Wallet,Completed,Rep A,149597.28,
ORD-0000815,C11381,2025-02-28 00:00:00,Priya,Williams,Pretoria,Consumer,Online,Keyboard,4.0,302.04,0.1,138.96,0.15,224.09,None,Bank Transfer,Completed,,1389.43,
ORD-0002685,C10871,2024-03-07 00:00:00,Megan,Dlamini,,Consumer,Online,Laptop,4.0,11230.43,0.1,137.59,0.15,6913.84,Black Friday,Mobile Wallet,Cancelled,,46631.58,
ORD-0004153,C10351,2024-08-12 00:00:00,Thabo,Mokoena,Johannesburg,Consumer,Online,Webcam,6.0,1482.09,,129.31,0.15,1254.7,Payday Promo,EFT,Completed,,9537.61,
ORD-0002964,C10528,2025-05-30 00:00:00,Mpho,Mokoena,Polokwane,Corporate,Online,Mouse,1.0,844.59,0.1,,0.0,650.59,None,Bank Transfer,Cancelled,,1027.63,
ORD-0000932,C10371,2024-02-24 00:00:00,Daniel,Mthembu,Johannesburg,Corporate,Phone,Webcam,2.0,2320.51,0.03,134.29,0.15,1900.35,None,Card,Completed,,5311.34,
ORD-0005483,C12418,2024-03-31 00:00:00,Chloe,Molefe,,Small Business,Online,Keyboard,1.0,1461.78,0.1,199.86,0.15,1017.6,None,EFT,Pending,,1712.8,
ORD-0005689,C10680,2025-03-03 00:00:00,Chloe,Khumalo,Johannesburg,Corporate,Phone,Laptop,2.0,17396.9,0.05,193.55,0.15,11025.64,New Customer, card ,Completed,,38205.77,
ORD-0005681,C12335,2025-04-19 00:00:00,Siyanda,Botha,Cape Town,Consumer,Marketplace,SSD,2.0,1794.39,0.15,96.17,0.15,1357.6,New Customer,Card,Completed,,3604.2,
ORD-0003991,C12288,2025-10-08 00:00:00,Siyanda,Mokoena,Nelspruit,Corporate,Store,Office Chair,3.0,2599.9,0.05,139.8,0.15,1631.24,None,Bank Transfer,Completed,Rep A,8660.98,
ORD-0002080,C12590,2024-03-28 00:00:00,Priya,Mokoena,Cape Town,Consumer,Online,Laptop,1.0,12093.53,0.15,46.51,0.15,7158.55,None,Mobile Wallet,Cancelled,,11867.93,
ORD-0001603,C12178,2024-08-11 00:00:00,Naledi,Mthembu,Johannesburg,Consumer,Online,Headset,6.0,2006.83,0.1,149.17,0.15,1309.0,None,Card,Returned,,12611.58,
ORD-0002170,C11215,2024-04-16 00:00:00,Ryan,Williams,Cape Town,Corporate,Online,SSD,6.0,2895.54,0.05,111.28,0.15,2145.55,None,Card,Completed,,19091.52,
ORD-0000743,C10478,2024-08-09 00:00:00,Jason,Dlamini,Durban,Small Business,Online,Keyboard,4.0,1513.48,0.0,23.62,0.15,972.08,None,Mobile Wallet,Cancelled,,6985.65,
ORD-0005459,C12662,2024-02-12 00:00:00,Lerato,Mthembu,Gqeberha,Corporate,Online,Tablet,2.0,4471.72,0.0,127.66,0.15,3142.36,None,Card,Cancelled,,10412.61,
ORD-0002886,C11106,2024-02-12 00:00:00,Aisha,Nkosi,Cape Town,Consumer, phone ,Headset,1.0,889.68,0.03,192.93,0.15,715.17,Black Friday,Mobile Wallet,Pending,,1185.36,
ORD-0000810,C10367,2025-03-30 00:00:00,Siyanda,Khumalo,Gqeberha,Consumer,Phone,Keyboard,3.0,1448.21,0.1,20.58,0.15,921.32,None,Bank Transfer,Completed,,4517.28,
ORD-0000595,C11941,2024-06-03 00:00:00,Chloe,Smith,Nelspruit,Small Business,Phone,Monitor,5.0,5292.73,0.08,10.35,0.15,3600.91,None,EFT,Completed,,28008.89,
ORD-0001510,C12939,2025-10-16 00:00:00,Sipho,Naidoo,Nelspruit,Consumer,Phone,Mouse,1.0,1182.15,0.1,158.26,0.15,746.11,Clearance,Mobile Wallet,Completed,,1381.78,
ORD-0000381,C10294,2024-01-19 00:00:00,Nomsa,Mokoena,Johannesburg,Consumer,Online,Tablet,2.0,10757.2,0.15,123.25,0.15,6502.82,None,EFT,Pending,,21153.59,
ORD-0001884,C11583,2024-01-13 00:00:00,Sipho,Patel,Johannesburg,Consumer,Online,Laptop,2.0,11578.6,0.05,48.56,0.15,7068.17,Black Friday,Card,Completed,,25347.8,
ORD-0003686,C12244,2025-02-22 00:00:00,Mpho,Pillay,Nelspruit,Consumer,Store,Laptop,10.0,13617.04,0.08,5.37,0.15,8125.64,None,Mobile Wallet,Completed,Rep E,144073.67,
ORD-0002534,C10865,2025-08-09 00:00:00,Lerato,Smith,Johannesburg,Consumer,Store, office chair ,3.0,7082.73,0.0,36.23,0.15,5403.74,Payday Promo,Card,Completed,Rep B,24471.66,
ORD-0001827,C11124,2025-05-27 00:00:00,Aisha,Naidoo,Cape Town,Small Business,Marketplace,Keyboard,7.0,2130.28,0.1,79.0,0.15,1519.29,None,Bank Transfer,Pending,,15512.9,14911.96
ORD-0001220,C10517,2024-03-14 00:00:00,Mpho,Botha,Nelspruit,Corporate,Online,Laptop,1.0,8803.92,0.1,205.51,0.15,5626.71,None,Card,Completed,,9317.57,
ORD-0000307,C11348,2025-01-01 00:00:00,Zanele,Mthembu,Pretoria,Corporate,Online,Mouse,3.0,733.54,0.05,80.05,0.14,436.44,None,Card,Completed,,2463.34,
ORD-0005385,C10005,2024-05-22 00:00:00,Priya,Smith,Johannesburg,Small Business,Online,Tablet,5.0,6747.01,0.0,88.59,0.15,4121.98,None,Card,Completed,,28923.52,
ORD-0002104,C11464,2024-09-14 00:00:00,Fatima,Williams,Pretoria,Consumer,Online,Mouse,8.0,630.18,0.15,122.45,0.15,407.86,Summer Sale,Card,Pending,,5050.49,
ORD-0004603,C11972,2025-04-07 00:00:00,Sipho,Khumalo,Johannesburg,Consumer,Online,Tablet,6.0,10002.15,0.03,138.66,0.15,5997.97,New Customer, eft ,Returned,,67083.03,
ORD-0004577,C12344,2024-04-09 00:00:00,Chloe,Nkosi,Nelspruit,Consumer,Marketplace,Docking Station,2.0,2227.84,0.08,35.23,0.15,1469.49,Payday Promo,Cash,Completed,,4749.33,
ORD-0004705,C10640,2024-02-28 00:00:00,Thabo,Patel,Pretoria,Consumer,Online,Office Chair,2.0,5967.94,0.15,35.32,0.15,3785.52,Payday Promo,Cash,Completed,,11702.65,
ORD-0001282,C12334,2024-09-22 00:00:00,Aisha,Naidoo,Durban,Corporate,Online,Keyboard,3.0,1058.25,0.15,20.05,0.15,814.23,Summer Sale,Card,Completed,,3123.36,
ORD-0001240,C12150,2025-04-07 00:00:00,Chloe,Smith,Cape Town,Consumer,Marketplace,Laptop,2.0,20069.37,0.05,207.76,0.15,12621.71,None,Bank Transfer,Returned,,44059.33,
ORD-0005663,C12073,2024-08-18 00:00:00,Lerato,Patel,Johannesburg,Corporate,Online,Keyboard,4.0,767.61,0.25,98.3,0.15,490.48,None,EFT,Completed,,2746.55,
ORD-0005874,C11024,2024-06-27 00:00:00,Zanele,Patel,Johannesburg,Small business,Phone,Laptop,5.0,21177.92,0.0,141.09,0.15,16117.63,None,EFT,Completed,,121914.12,
ORD-0004421,C11643,2024-06-26 00:00:00,Daniel,Dlamini,Johannesburg,Consumer,Store,Webcam,3.0,1107.14,0.0,40.82,0.15,788.21,None,Mobile Wallet,Completed,Rep C,3860.46,
ORD-0004556,C12774,2025-07-14 00:00:00,Fatima,Botha,Pretoria,Consumer,Phone,Router,1.0,2609.66,0.08,45.62,0.15,2038.52,Summer Sale,Cash,Completed,,2806.65,
ORD-0002352,C12420,2025-02-24 00:00:00,Sipho,Dlamini,Johannesburg,Small Business,Online,Router,5.0,854.13,0.05,96.45,0.15,686.09,None,Mobile Wallet,Completed,,4762.12,
ORD-0004133,C11097,2025-04-30 00:00:00,Andile,Khumalo,Cape Town,Consumer, online ,Webcam,10.0,1234.18,0.03,75.21,0.15,806.3, none , mobile wallet ,Returned,,13842.49,
ORD-0001796,C10841,2025-08-15 00:00:00,Sipho,Dlamini,Pretoria,Small Business,Store,Printer,1.0,3104.39,0.0,37.17,0.15,2443.59,Payday Promo,EFT,Pending,Rep D,3607.22,
ORD-0001799,C10831,2025-06-08 00:00:00,Andile,Naidoo,Johannesburg,Small Business,Store,Router,1.0,2467.94,0.15,188.0,0.0,2079.21,,Mobile Wallet,Pending,Rep E,2285.75,
ORD-0000454,C12543,2025-07-01 00:00:00,Priya,Dlamini,Port Elizabeth,Consumer,Marketplace,Router,1.0,2894.14,0.1,143.05,0.15,2451.05, none ,Mobile Wallet,Pending,,3138.49,
ORD-0001617,C12799,2024-03-25 00:00:00,Lerato,Molefe,Cape Town,Consumer,Online,Docking Station,2.0,2255.37,0.0,69.24,0.15,1736.15, none ,Card,Pending,,5256.6,
